,SentenceID,WordIndex,Word,Target,Correct,Confidence,Tokens,Variation,Domain
0,1316,0,101,0,1.0,0.9960931837558746,[CLS],7.34217117503988e-07,Legal
1,1316,1,204,0,0.9,0.896597104013199,§,0.08922228723182245,Legal
2,1316,2,123,2,0.9,0.8964186444914958,2,0.08927286270954929,Legal
3,1316,3,117,0,0.9,0.8966284890542738,",",0.08923109599159176,Legal
4,1316,4,13798,0,0.9,0.8966167014848907,nr,0.08925222396274485,Legal
5,1316,5,102,0,1.0,0.9960931837558746,[SEP],7.34217117503988e-07,Legal
6,765,0,101,0,0.9,0.8964878248167224,[CLS],0.08925399332718201,Legal
7,765,1,127,2,0.8,0.7968296907441982,6,0.15864252964270742,Legal
8,765,2,102,0,0.9,0.896504230008577,[SEP],0.0892233673114425,Legal
9,1263,0,101,0,0.9,0.896504230008577,[CLS],0.0892233673114425,Legal
10,1263,1,10235,0,0.9,0.896504230008577,Den,0.0892233673114425,Legal
11,1263,2,31569,0,1.0,0.9960925817489624,ska,7.349234232378876e-07,Legal
12,1263,3,12131,0,0.9,0.8964872108888813,##tte,0.08925387174638752,Legal
13,1263,4,15008,0,0.9,0.896504229970742,##ans,0.08922336737925071,Legal
14,1263,5,89674,0,0.9,0.896504230008577,##ætte,0.0892233673114425,Legal
15,1263,6,11382,0,0.9,0.896504230008577,##nde,0.0892233673114425,Legal
16,1263,7,15127,0,0.9,0.896504230008577,my,0.0892233673114425,Legal
17,1263,8,99363,0,1.0,0.9960925817489624,##ndig,7.349234232378876e-07,Legal
18,1263,9,16081,0,0.9,0.8964872109121643,##hed,0.08925387170465225,Legal
19,1263,10,10107,0,0.8,0.7971587803243892,##s,0.15845271684436413,Legal
20,1263,11,22278,0,0.8,0.7971587803825969,ud,0.15845271675175782,Legal
21,1263,12,32748,0,0.9,0.8967488188762218,##tale,0.08901771682175372,Legal
22,1263,13,14433,0,0.8,0.7970474676666527,##lse,0.1587780944162707,Legal
23,1263,14,102,0,0.8,0.7970474676638333,[SEP],0.1587780944207651,Legal
24,1308,0,101,0,0.8,0.7970474676647428,[CLS],0.15877809441931529,Legal
25,1308,1,70277,0,0.9,0.8965985117421951,afdeling,0.08927989877920475,Legal
26,1308,2,10140,0,1.0,0.9960925698280334,den,7.349374753573556e-07,Legal
27,1308,3,10186,9,0.9,0.8964246447663754,12,0.08926088411774499,Legal
28,1308,4,102,0,0.9,0.8966730952612124,[SEP],0.08906402052658949,Legal
29,1673,0,101,0,0.9,0.8966730952612124,[CLS],0.08906402052658949,Legal
30,1673,1,10452,0,0.9,0.8966730951913633,af,0.08906402065166205,Legal
31,1673,2,190,19,0.8,0.7970121413774904,v,0.1584951943627973,Legal
32,1673,3,10477,19,0.9,0.8964316159443115,##v,0.0892483881135788,Legal
33,1673,4,10147,19,0.9,0.8964316159443115,##m,0.0892483881135788,Legal
34,1673,5,118,19,0.8,0.7969117564338376,-,0.15865502628876077,Legal
35,1673,6,30940,19,0.8,0.7969002784273471,rede,0.15867331301416387,Legal
36,1673,7,102029,19,0.9,0.8964316159443115,##gør,0.0892483881135788,Legal
37,1673,8,31218,19,0.9,0.8964316159443115,##elsen,0.0892483881135788,Legal
38,1673,9,10107,19,0.9,0.8964316159443115,##s,0.0892483881135788,Legal
39,1673,10,10452,3,0.9,0.8964340732010896,af,0.08924398363019893,Legal
40,1673,11,110559,3,0.9,0.8964340732010896,##snit,0.08924398363019893,Legal
41,1673,12,126,3,0.9,0.8964340732010896,5,0.08924398363019893,Legal
42,1673,13,119,3,0.9,0.8964340732010896,.,0.08924398363019893,Legal
43,1673,14,123,3,0.9,0.8964340732010896,2,0.08924398363019893,Legal
44,1673,15,10209,0,1.0,0.9960925698280334,om,7.349374753573556e-07,Legal
45,1673,16,100,0,0.9,0.8966278751264326,[UNK],0.08923097458365904,Legal
46,1673,17,28780,0,0.9,0.8966278751526261,st,0.08923097453671286,Legal
47,1673,18,79306,0,0.9,0.8966160875570495,##øj,0.08925210254033866,Legal
48,1673,19,100,0,1.0,0.9960925698280334,[UNK],7.349374753573556e-07,Legal
49,1673,20,25065,0,0.9,0.896392120840028,frem,0.08920247085642842,Legal
50,1673,21,40238,0,0.9,0.8963921208225656,##går,0.08920247088772089,Legal
51,1673,22,21484,0,0.9,0.896392120840028,bl,0.08920247085642842,Legal
52,1673,23,119,0,0.9,0.896392120840028,.,0.08920247085642842,Legal
53,1673,24,169,0,0.9,0.896392120840028,a,0.08920247085642842,Legal
54,1673,25,119,0,0.8,0.7969070330262185,.,0.15863184870803773,Legal
55,1673,26,117,0,0.8,0.7969249675865285,",",0.15860327730950172,Legal
56,1673,27,10160,0,0.7,0.6975413325009867,at,0.20802640083824503,Legal
57,1673,28,87749,0,0.7,0.6975327891821508,vind,0.2080383134437267,Legal
58,1673,29,10147,0,0.7,0.6975327895546798,##m,0.20803831292510772,Legal
